2025-08-25 14:13:21 | INFO | postgres_crawler:setup_driver:91 | 使用优化的User-Agent: Safari
2025-08-25 14:42:27 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 27
2025-08-25 14:42:27 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 27
2025-08-25 14:42:27 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:42:27 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:42:32 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:42:32 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:42:32 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 7
2025-08-25 14:42:32 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 7
2025-08-25 14:42:32 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 7
2025-08-25 14:42:32 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:42:32 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:42:36 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:42:36 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:42:37 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 451
2025-08-25 14:42:37 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 451
2025-08-25 14:42:37 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 451
2025-08-25 14:42:37 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:42:37 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:42:41 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 2
2025-08-25 14:42:41 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 1
2025-08-25 14:42:41 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 2
2025-08-25 14:42:41 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 2
2025-08-25 14:42:41 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 2
2025-08-25 14:42:41 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 2
2025-08-25 14:42:41 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 2
2025-08-25 14:42:45 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:42:45 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:42:45 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 127
2025-08-25 14:42:45 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 127
2025-08-25 14:42:45 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 127
2025-08-25 14:42:45 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:42:45 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:42:49 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:42:49 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:42:49 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 218
2025-08-25 14:42:49 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 218
2025-08-25 14:42:49 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 218
2025-08-25 14:42:49 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:42:49 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:42:54 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:42:54 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:42:54 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 25
2025-08-25 14:42:54 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 25
2025-08-25 14:42:54 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 25
2025-08-25 14:42:54 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:42:54 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:42:59 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:42:59 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:42:59 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 27
2025-08-25 14:42:59 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 27
2025-08-25 14:42:59 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 27
2025-08-25 14:42:59 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:42:59 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:03 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:03 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:03 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 3
2025-08-25 14:43:03 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 3
2025-08-25 14:43:03 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 3
2025-08-25 14:43:03 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:03 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:06 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:06 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:06 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 8
2025-08-25 14:43:06 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 8
2025-08-25 14:43:06 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 8
2025-08-25 14:43:06 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:06 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:11 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:11 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:11 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 26
2025-08-25 14:43:11 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 26
2025-08-25 14:43:11 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 26
2025-08-25 14:43:11 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:11 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:17 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:17 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:17 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 4006
2025-08-25 14:43:17 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 4006
2025-08-25 14:43:17 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 4006
2025-08-25 14:43:17 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:17 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:22 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:22 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:22 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 10
2025-08-25 14:43:22 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 10
2025-08-25 14:43:22 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 10
2025-08-25 14:43:22 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:22 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:26 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:26 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:26 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 13
2025-08-25 14:43:26 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 13
2025-08-25 14:43:26 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 13
2025-08-25 14:43:26 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:26 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:29 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:29 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:29 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 64
2025-08-25 14:43:29 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 64
2025-08-25 14:43:29 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 64
2025-08-25 14:43:29 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:29 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:34 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:34 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:34 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 20
2025-08-25 14:43:34 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 20
2025-08-25 14:43:34 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 20
2025-08-25 14:43:34 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:34 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:38 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:38 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:38 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 23
2025-08-25 14:43:38 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 23
2025-08-25 14:43:38 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 23
2025-08-25 14:43:38 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:38 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:43 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:43 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:43 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 6
2025-08-25 14:43:43 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 6
2025-08-25 14:43:43 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 6
2025-08-25 14:43:43 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:43 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:48 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:48 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:48 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 10
2025-08-25 14:43:48 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 10
2025-08-25 14:43:48 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 10
2025-08-25 14:43:48 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:48 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:52 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:52 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:52 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 4383
2025-08-25 14:43:52 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 4383
2025-08-25 14:43:52 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 4383
2025-08-25 14:43:52 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:52 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:43:56 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 2
2025-08-25 14:43:56 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 1
2025-08-25 14:43:56 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 2
2025-08-25 14:43:56 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 2
2025-08-25 14:43:56 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 2
2025-08-25 14:43:56 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 2
2025-08-25 14:43:56 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 2
2025-08-25 14:43:59 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:43:59 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:43:59 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 5
2025-08-25 14:43:59 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 5
2025-08-25 14:43:59 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 5
2025-08-25 14:43:59 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:43:59 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:03 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:03 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:03 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 3
2025-08-25 14:44:03 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 3
2025-08-25 14:44:03 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 3
2025-08-25 14:44:03 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:03 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:08 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 2
2025-08-25 14:44:08 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 1
2025-08-25 14:44:08 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 2
2025-08-25 14:44:08 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 2
2025-08-25 14:44:08 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 2
2025-08-25 14:44:08 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 2
2025-08-25 14:44:08 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 2
2025-08-25 14:44:12 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:12 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:12 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 9
2025-08-25 14:44:12 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 9
2025-08-25 14:44:12 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 9
2025-08-25 14:44:12 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:12 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:15 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:15 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:15 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 17
2025-08-25 14:44:15 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 17
2025-08-25 14:44:15 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 17
2025-08-25 14:44:15 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:15 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:19 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 1
2025-08-25 14:44:19 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 0
2025-08-25 14:44:19 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 1
2025-08-25 14:44:19 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 1
2025-08-25 14:44:19 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 1
2025-08-25 14:44:19 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 1
2025-08-25 14:44:19 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 1
2025-08-25 14:44:23 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:23 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:23 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 13
2025-08-25 14:44:23 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 13
2025-08-25 14:44:23 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 13
2025-08-25 14:44:23 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:23 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:28 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:28 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:28 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 6
2025-08-25 14:44:28 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 6
2025-08-25 14:44:28 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 6
2025-08-25 14:44:28 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:28 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:33 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:33 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:33 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 3431
2025-08-25 14:44:33 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 3431
2025-08-25 14:44:33 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 3431
2025-08-25 14:44:33 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:33 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:38 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:38 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:38 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 11
2025-08-25 14:44:38 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 11
2025-08-25 14:44:38 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 11
2025-08-25 14:44:38 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:38 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:43 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 0
2025-08-25 14:44:43 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:43 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 0
2025-08-25 14:44:43 | INFO | postgres_crawler:get_accurate_answer_count:1727 | 使用List-item计数: 2
2025-08-25 14:44:43 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 2
2025-08-25 14:44:47 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:47 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:47 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 5
2025-08-25 14:44:47 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 5
2025-08-25 14:44:47 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 5
2025-08-25 14:44:47 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:47 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:51 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:51 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:51 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 45
2025-08-25 14:44:51 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 45
2025-08-25 14:44:51 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 45
2025-08-25 14:44:51 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:51 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
2025-08-25 14:44:56 | INFO | postgres_crawler:get_accurate_answer_count:1692 | ContentItem AnswerItem数量: 3
2025-08-25 14:44:56 | INFO | postgres_crawler:get_accurate_answer_count:1697 | List-item数量: 2
2025-08-25 14:44:56 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 1771
2025-08-25 14:44:56 | INFO | postgres_crawler:get_accurate_answer_count:1712 | 从data-za-extra-module获取到item_num: 1771
2025-08-25 14:44:56 | INFO | postgres_crawler:get_accurate_answer_count:1718 | data-za-extra-module中的最大item_num: 1771
2025-08-25 14:44:56 | INFO | postgres_crawler:get_accurate_answer_count:1724 | 使用ContentItem AnswerItem计数: 3
2025-08-25 14:44:56 | INFO | postgres_crawler:get_accurate_answer_count:1748 | 最终统计的回答数量: 3
